,X,Y,Z,fid,overall_tn,begin,end,Track ID,Vessel Type Number,Ship Type_Length,Ship Type_Num,fid_2,id,intersects,length,Nearest,Hour
46,113.914058367656,22.4223865359375,0,47,463478,2021/11/20 07:04:12,2021/11/20 07:27:30,5307,52.0,SC,SC,1,1,,5110.74,2021-11-20T11:29:30.000,11
47,113.913140169873,22.4244581722659,0,48,249169,2021/11/20 15:39:30,2021/11/20 20:52:13,22968,,SC,,1,1,,5110.74,2021-11-20T15:41:30.000,16
48,113.913145267991,22.4244466698989,0,49,249169,2021/11/20 15:39:30,2021/11/20 20:52:13,22968,,SC,,1,1,,5110.74,2021-11-20T15:41:30.000,16
49,113.913146906936,22.4244429721158,0,50,249169,2021/11/20 15:39:30,2021/11/20 20:52:13,22968,,SC,,1,1,,5110.74,2021-11-20T15:41:30.000,16
50,113.913392523381,22.4238888126954,0,51,222424,2021/11/20 04:33:45,2021/11/20 04:34:00,21589,,SC,,1,1,,5110.74,2021-11-20T18:18:30.000,18
51,113.914127908061,22.4222296389909,0,52,148669,2021/11/20 00:00:39,2021/11/20 05:52:30,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-20T20:14:00.000,20
52,113.914142439743,22.4221968526334,0,53,58460,2021/11/20 07:46:18,2021/11/20 23:58:45,13062,70.0,STV,RTV,1,1,,5110.74,2021-11-20T01:09:30.000,1
53,113.914051159686,22.4224027985496,0,54,289091,2021/11/20 02:27:09,2021/11/20 07:27:30,25038,,SC,,1,1,,5110.74,2021-11-20T11:29:30.000,11
0,113.913563226889,22.4235036717231,0,1,264136,2021/11/21 20:41:33,2021/11/21 23:25:03,23747,,SC,,1,1,,5110.74,2021-11-21T22:11:00.000,22
1,113.913565880057,22.4234976856496,0,2,264136,2021/11/21 20:41:33,2021/11/21 23:25:03,23747,,SC,,1,1,,5110.74,2021-11-21T22:11:00.000,22
2,113.914211875619,22.4220401915243,0,3,131756,2021/11/21 11:56:12,2021/11/21 20:42:00,16871,70.0,STV,RTV,1,1,,5110.74,2021-11-21T05:33:30.000,6
3,113.914146775634,22.4221870700041,0,4,205436,2021/11/21 05:02:24,2021/11/21 05:33:30,20704,,SC,,1,1,,5110.74,2021-11-21T11:10:30.000,11
4,113.913635181873,22.4233413270047,0,5,321291,2021/11/21 12:18:27,2021/11/21 12:20:30,26712,,SC,,1,1,,5110.74,2021-11-21T00:26:39.000,0
5,113.914151358178,22.4221767308762,0,6,487369,2021/11/21 00:01:58,2021/11/21 06:15:00,6560,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:10:30.000,11
6,113.91415674521,22.4221645766635,0,7,487370,2021/11/21 23:06:48,2021/11/21 23:59:57,6560,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:10:30.000,11
7,113.914143383514,22.4221947233007,0,8,94240,2021/11/21 11:40:30,2021/11/21 12:11:00,14923,,SC,,1,1,,5110.74,2021-11-21T11:10:30.000,11
8,113.913612536321,22.4233924198631,0,9,505243,2021/11/21 02:50:51,2021/11/21 02:54:30,7492,,SC,,1,1,,5110.74,2021-11-21T22:11:00.000,22
9,113.914196043121,22.4220759127814,0,10,73426,2021/11/21 05:03:33,2021/11/21 05:37:00,1384,,SC,,1,1,,5110.74,2021-11-21T05:33:30.000,6
10,113.913393770201,22.4238859996235,0,11,308391,2021/11/21 12:18:21,2021/11/21 12:21:30,26041,,SC,,1,1,,5110.74,2021-11-21T04:05:30.000,4
11,113.914214740079,22.4220337287343,0,12,89712,2021/11/21 17:55:15,2021/11/21 23:58:57,14693,70.0,STV,RTV,1,1,,5110.74,2021-11-21T05:33:30.000,6
12,113.914156401121,22.4221653529961,0,13,394392,2021/11/21 06:03:24,2021/11/21 06:20:00,30510,,SC,,1,1,,5110.74,2021-11-21T11:10:30.000,11
13,113.91402683555,22.4224576786233,0,14,15787,2021/11/21 04:38:03,2021/11/21 07:45:00,10834,,SC,,1,1,,5110.74,2021-11-21T23:41:30.000,0
14,113.91337940492,22.423918410545,0,15,461893,2021/11/21 04:05:24,2021/11/21 04:05:30,5225,,SC,,1,1,,5110.74,2021-11-21T04:05:30.000,4
15,113.914113891513,22.4222612631027,0,16,305946,2021/11/21 04:59:00,2021/11/21 07:05:00,25910,255.0,STV,PV,1,1,,5110.74,2021-11-21T11:10:30.000,11
16,113.914124941688,22.4222363317161,0,17,305946,2021/11/21 04:59:00,2021/11/21 07:05:00,25910,255.0,STV,PV,1,1,,5110.74,2021-11-21T11:10:30.000,11
17,113.913998700559,22.4225211567447,0,18,155282,2021/11/21 12:11:24,2021/11/21 23:58:30,18107,60.0,STV,PV,1,1,,5110.74,2021-11-21T12:21:00.000,12
18,113.914089991834,22.4223151855195,0,19,303902,2021/11/21 04:58:45,2021/11/21 06:57:04,25806,52.0,STV,SC,1,1,,5110.74,2021-11-21T06:16:00.000,6
19,113.914154569429,22.4221694856566,0,20,367140,2021/11/21 22:56:09,2021/11/21 23:58:33,29105,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:10:30.000,11
20,113.914029931338,22.4224506939116,0,21,128151,2021/11/21 00:01:48,2021/11/21 09:14:00,16687,70.0,STV,RTV,1,1,,5110.74,2021-11-21T23:41:30.000,0
21,113.914123070669,22.4222405531075,0,22,457654,2021/11/21 02:53:51,2021/11/21 07:18:00,501,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:10:30.000,11
22,113.914162931216,22.4221506198072,0,23,457654,2021/11/21 02:53:51,2021/11/21 07:18:00,501,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:47:00.000,12
23,113.913866496294,22.4228194357907,0,24,115836,2021/11/21 05:54:30,2021/11/21 07:11:30,16034,,SC,,1,1,,5110.74,2021-11-21T22:43:36.000,23
24,113.91411691366,22.4222544445399,0,25,340113,2021/11/21 07:55:51,2021/11/21 08:24:30,27701,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:10:30.000,11
25,113.914045098988,22.4224164726857,0,26,340114,2021/11/21 23:30:51,2021/11/21 23:59:51,27701,70.0,STV,RTV,1,1,,5110.74,2021-11-21T23:41:30.000,0
26,113.914135511706,22.4222124836606,0,27,150900,2021/11/21 10:36:07,2021/11/21 12:09:30,1788,52.0,STV,SC,1,1,,5110.74,2021-11-21T11:10:30.000,11
27,113.914091148001,22.422312576979,0,28,148670,2021/11/21 06:10:33,2021/11/21 12:05:00,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-21T06:16:00.000,6
28,113.914177156305,22.4221185251834,0,29,148670,2021/11/21 06:10:33,2021/11/21 12:05:00,17765,70.0,STV,RTV,1,1,,5110.74,2021-11-21T05:33:30.000,6
29,113.914107082014,22.4222766266842,0,30,58460,2021/11/21 00:00:45,2021/11/21 04:09:00,13062,70.0,STV,RTV,1,1,,5110.74,2021-11-21T11:10:30.000,11
0,113.914112836406,22.4222636436335,0,1,35129,2021/11/22 13:55:09,2021/11/22 14:16:00,11842,,SC,,1,1,,5110.74,2021-11-22T04:51:30.000,5
1,113.914286791171,22.421871167179,0,2,96887,2021/11/22 03:30:09,2021/11/22 03:41:30,15059,,SC,,1,1,,5110.74,2021-11-22T07:08:00.000,7
2,113.91407015689,22.4223599370887,0,3,193949,2021/11/22 22:50:15,2021/11/22 23:58:18,20101,70.0,STV,RTV,1,1,,5110.74,2021-11-22T04:51:30.000,5
3,113.914168489119,22.4221380800743,0,4,487370,2021/11/22 00:01:57,2021/11/22 05:59:33,6560,70.0,STV,RTV,1,1,,5110.74,2021-11-22T08:18:00.000,8
4,113.914151390829,22.4221766572093,0,5,487371,2021/11/22 23:02:21,2021/11/22 23:59:57,6560,70.0,STV,RTV,1,1,,5110.74,2021-11-22T20:19:00.000,20
5,113.91433860286,22.4217542697314,0,6,222516,2021/11/22 01:29:42,2021/11/22 02:17:00,21593,,SC,,1,1,,5110.74,2021-11-22T02:06:30.000,2
6,113.914140854574,22.4222004290897,0,7,457655,2021/11/22 02:50:30,2021/11/22 08:28:03,501,70.0,STV,RTV,1,1,,5110.74,2021-11-22T20:19:00.000,20
7,113.914178351333,22.4221158289638,0,8,457655,2021/11/22 02:50:30,2021/11/22 08:28:03,501,70.0,STV,RTV,1,1,,5110.74,2021-11-22T08:18:00.000,8
8,113.913869530718,22.4228125895283,0,9,472080,2021/11/22 03:47:15,2021/11/22 03:48:00,5759,,SC,,1,1,,5110.74,2021-11-22T15:23:03.000,15
9,113.914133176015,22.4222177534427,0,10,282335,2021/11/22 05:28:12,2021/11/22 05:28:30,24686,,SC,,1,1,,5110.74,2021-11-22T20:19:00.000,20
10,113.914183565757,22.4221040641896,0,11,155282,2021/11/22 00:00:30,2021/11/22 07:10:03,18107,60.0,STV,PV,1,1,,5110.74,2021-11-22T08:18:00.000,8
11,113.914162670236,22.4221512086284,0,12,519675,2021/11/22 08:00:51,2021/11/22 08:33:03,8243,70.0,STV,RTV,1,1,,5110.74,2021-11-22T20:19:00.000,20
12,113.914044217099,22.422418462403,0,13,519676,2021/11/22 23:21:24,2021/11/22 23:58:51,8243,70.0,STV,RTV,1,1,,5110.74,2021-11-22T07:26:30.000,7
13,113.914239210764,22.4219785180164,0,14,538188,2021/11/22 03:35:00,2021/11/22 03:42:00,9189,,SC,,1,1,,5110.74,2021-11-22T04:17:00.000,4
14,113.914195325623,22.4220775315989,0,15,221542,2021/11/22 03:42:06,2021/11/22 04:28:00,21545,,RTV,,1,1,,5110.74,2021-11-22T08:18:00.000,8
15,113.914198877815,22.4220695171488,0,16,30746,2021/11/22 05:00:57,2021/11/22 06:01:33,11615,52.0,STV,PV,1,1,,5110.74,2021-11-22T08:18:00.000,8
16,113.914219099443,22.422023893145,0,17,30746,2021/11/22 05:00:57,2021/11/22 06:01:33,11615,52.0,STV,PV,1,1,,5110.74,2021-11-22T08:18:00.000,8
17,113.914114974714,22.4222588191866,0,18,126490,2021/11/22 12:37:27,2021/11/22 23:58:12,16601,70.0,STV,RTV,1,1,,5110.74,2021-11-22T04:51:30.000,5
18,113.913822337612,22.422919066536,0,19,543265,2021/11/22 15:24:36,2021/11/22 15:25:45,9446,,SC,,1,1,,5110.74,2021-11-22T15:25:45.000,15
19,113.91311806589,22.4245080432364,0,20,87327,2021/11/22 19:18:24,2021/11/22 23:58:24,14561,,SC,,1,1,,5110.74,2021-11-22T22:12:24.000,22
20,113.914176446982,22.4221201255568,0,21,367140,2021/11/22 00:00:33,2021/11/22 20:28:30,29105,70.0,STV,RTV,1,1,,5110.74,2021-11-22T08:18:00.000,8
21,113.913186750699,22.4243530766827,0,22,244029,2021/11/22 13:24:42,2021/11/22 21:42:01,22705,,SC,,1,1,,5110.74,2021-11-22T11:33:00.000,12
22,113.91319648673,22.4243311102646,0,23,244029,2021/11/22 13:24:42,2021/11/22 21:42:01,22705,,SC,,1,1,,5110.74,2021-11-22T08:41:30.000,9
23,113.913420181477,22.4238264105447,0,24,244029,2021/11/22 13:24:42,2021/11/22 21:42:01,22705,,SC,,1,1,,5110.74,2021-11-22T15:39:30.000,16
24,113.913420513483,22.4238256614743,0,25,244029,2021/11/22 13:24:42,2021/11/22 21:42:01,22705,,SC,,1,1,,5110.74,2021-11-22T15:39:30.000,16
25,113.914050712801,22.4224038068099,0,26,369411,2021/11/22 10:31:03,2021/11/22 10:54:39,29220,,SC,,1,1,,5110.74,2021-11-22T07:26:30.000,7
26,113.914079666375,22.422338481804,0,27,449223,2021/11/22 10:28:00,2021/11/22 10:49:00,4574,,RTV,,1,1,,5110.74,2021-11-22T04:51:30.000,5
27,113.914298113886,22.4218456208893,0,28,2572,2021/11/22 06:31:30,2021/11/22 07:15:30,1013,,SC,,1,1,,5110.74,2021-11-22T07:08:00.000,7
28,113.913174199378,22.4243813949532,0,29,65467,2021/11/22 08:28:30,2021/11/22 09:51:30,13427,,SC,,1,1,,5110.74,2021-11-22T16:02:42.000,16
29,113.913174259279,22.4243812598041,0,30,65467,2021/11/22 08:28:30,2021/11/22 09:51:30,13427,,SC,,1,1,,5110.74,2021-11-22T16:02:42.000,16
30,113.913183712028,22.4243599325264,0,31,65467,2021/11/22 08:28:30,2021/11/22 09:51:30,13427,,SC,,1,1,,5110.74,2021-11-22T11:33:00.000,12
31,113.913189103358,22.4243477686178,0,32,65467,2021/11/22 08:28:30,2021/11/22 09:51:30,13427,,SC,,1,1,,5110.74,2021-11-22T11:33:00.000,12
32,113.913189648321,22.424346539073,0,33,289867,2021/11/22 11:20:00,2021/11/22 11:39:21,25079,,SC,,1,1,,5110.74,2021-11-22T11:33:00.000,12
33,113.913190961004,22.4243435773991,0,34,289867,2021/11/22 11:20:00,2021/11/22 11:39:21,25079,,SC,,1,1,,5110.74,2021-11-22T08:41:30.000,9
34,113.914069250556,22.4223619819577,0,35,297511,2021/11/22 11:45:15,2021/11/22 11:58:00,25472,37.0,SC,PV,1,1,,5110.74,2021-11-22T07:26:30.000,7
35,113.914052554829,22.4223996508299,0,36,531570,2021/11/22 07:16:03,2021/11/22 07:36:03,8854,60.0,SC,SC,1,1,,5110.74,2021-11-22T07:26:30.000,7
36,113.914159899377,22.4221574602359,0,37,89712,2021/11/22 00:00:57,2021/11/22 03:36:03,14693,70.0,STV,RTV,1,1,,5110.74,2021-11-22T20:19:00.000,20
37,113.914031779814,22.422446523385,0,38,444993,2021/11/22 02:20:51,2021/11/22 02:37:03,4353,60.0,SC,SC,1,1,,5110.74,2021-11-22T07:26:30.000,7
38,113.914091877236,22.4223109316794,0,39,53914,2021/11/22 04:18:45,2021/11/22 04:54:30,12818,,SC,,1,1,,5110.74,2021-11-22T04:51:30.000,5
39,113.913826277847,22.4229101765826,0,40,58315,2021/11/22 15:27:06,2021/11/22 15:28:18,13054,,SC,,1,1,,5110.74,2021-11-22T15:28:18.000,15
40,113.913123459117,22.4244958750459,0,41,65901,2021/11/22 14:09:45,2021/11/22 16:47:36,13448,,SC,,1,1,,5110.74,2021-11-22T15:28:24.000,15
41,113.914062738951,22.4223766734295,0,42,325900,2021/11/22 13:51:33,2021/11/22 14:15:30,26949,37.0,SC,PV,1,1,,5110.74,2021-11-22T07:26:30.000,7
42,113.914144757541,22.4221916232228,0,43,128152,2021/11/22 04:47:06,2021/11/22 09:34:03,16687,70.0,STV,RTV,1,1,,5110.74,2021-11-22T20:19:00.000,20
43,113.914146244835,22.4221882675913,0,44,128152,2021/11/22 04:47:06,2021/11/22 09:34:03,16687,70.0,STV,RTV,1,1,,5110.74,2021-11-22T20:19:00.000,20
44,113.914124811611,22.4222366251974,0,45,18064,2021/11/22 04:19:48,2021/11/22 05:01:30,10950,,SC,,1,1,,5110.74,2021-11-22T20:19:00.000,20
0,113.913317797793,22.4240574084438,0,1,117582,2021/11/23 12:11:06,2021/11/23 12:24:19,16126,,SC,,1,1,,5110.74,2021-11-23T12:18:30.000,12
1,113.913356243084,22.423970668242,0,2,117582,2021/11/23 12:11:06,2021/11/23 12:24:19,16126,,SC,,1,1,,5110.74,2021-11-23T18:18:51.000,18
2,113.913356973775,22.4239690196581,0,3,117582,2021/11/23 12:11:06,2021/11/23 12:24:19,16126,,SC,,1,1,,5110.74,2021-11-23T12:19:00.000,12
3,113.913361061513,22.4239597969114,0,4,117582,2021/11/23 12:11:06,2021/11/23 12:24:19,16126,,SC,,1,1,,5110.74,2021-11-23T12:19:00.000,12
4,113.913548846647,22.4235361164013,0,5,117582,2021/11/23 12:11:06,2021/11/23 12:24:19,16126,,SC,,1,1,,5110.74,2021-11-23T12:17:30.000,12
5,113.913611542625,22.4233946618389,0,6,117582,2021/11/23 12:11:06,2021/11/23 12:24:19,16126,,SC,,1,1,,5110.74,2021-11-23T12:15:30.000,12
6,113.913070457055,22.4246154582109,0,7,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:23:00.000,11
7,113.913080025742,22.4245938693557,0,8,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:19:00.000,11
8,113.913092210199,22.4245663788029,0,9,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:57:00.000,12
9,113.913095318605,22.4245593656223,0,10,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:55:00.000,12
10,113.913096069408,22.4245576716613,0,11,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:53:00.000,12
11,113.913100297171,22.4245481329903,0,12,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:51:00.000,12
12,113.913101735038,22.4245448888769,0,13,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T11:59:33.000,12
13,113.913103587769,22.4245407087486,0,14,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T04:39:33.000,5
14,113.913106446142,22.424534259692,0,15,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T04:39:33.000,5
15,113.913108022334,22.4245307034893,0,16,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T04:39:33.000,5
16,113.913120415623,22.4245027417728,0,17,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T16:18:12.000,16
17,113.913120986597,22.4245014535408,0,18,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T16:18:12.000,16
18,113.913124827629,22.4244927874115,0,19,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T16:16:12.000,16
19,113.913148914623,22.4244384423754,0,20,142345,2021/11/23 05:46:00,2021/11/23 13:58:36,17435,,RTV,,1,1,,5110.74,2021-11-23T05:04:27.000,5
20,113.91413352477,22.4222169665821,0,21,246858,2021/11/23 03:31:48,2021/11/23 03:58:00,22851,,SC,,1,1,,5110.74,2021-11-23T03:55:30.000,4
21,113.914092405949,22.4223097387981,0,22,540246,2021/11/23 14:07:39,2021/11/23 14:28:30,9293,,SC,,1,1,,5110.74,2021-11-23T09:13:00.000,9
22,113.913350362515,22.4239839359734,0,23,378671,2021/11/23 18:02:51,2021/11/23 19:06:28,29699,,SC,,1,1,,5110.74,2021-11-23T18:16:51.000,18
23,113.913351074785,22.4239823289498,0,24,378671,2021/11/23 18:02:51,2021/11/23 19:06:28,29699,,SC,,1,1,,5110.74,2021-11-23T18:16:51.000,18
24,113.913351423255,22.4239815427325,0,25,378671,2021/11/23 18:02:51,2021/11/23 19:06:28,29699,,SC,,1,1,,5110.74,2021-11-23T18:16:51.000,18
25,113.913352133325,22.4239799406739,0,26,378671,2021/11/23 18:02:51,2021/11/23 19:06:28,29699,,SC,,1,1,,5110.74,2021-11-23T18:16:51.000,18
26,113.913353128778,22.4239776947341,0,27,378671,2021/11/23 18:02:51,2021/11/23 19:06:28,29699,,SC,,1,1,,5110.74,2021-11-23T18:18:51.000,18
27,113.913381320168,22.4239140893666,0,28,378671,2021/11/23 18:02:51,2021/11/23 19:06:28,29699,,SC,,1,1,,5110.74,2021-11-23T18:28:51.000,18
28,113.914089854408,22.4223154955795,0,29,409791,2021/11/23 07:04:03,2021/11/23 09:23:00,31308,70.0,STV,RTV,1,1,,5110.74,2021-11-23T09:13:00.000,9
29,113.914173463228,22.4221268574975,0,30,487371,2021/11/23 00:01:57,2021/11/23 06:20:00,6560,70.0,STV,RTV,1,1,,5110.74,2021-11-23T06:11:30.000,6
30,113.914200451198,22.4220659672859,0,31,487372,2021/11/23 23:09:03,2021/11/23 23:59:58,6560,70.0,STV,RTV,1,1,,5110.74,2021-11-23T06:11:30.000,6
31,113.91416237667,22.422151870973,0,32,172768,2021/11/23 23:27:06,2021/11/23 23:59:49,19012,70.0,STV,RTV,1,1,,5110.74,2021-11-23T06:11:30.000,6
32,113.913034376694,22.4246968626612,0,33,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T03:13:27.000,3
33,113.91306267669,22.4246330122567,0,34,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T11:35:00.000,12
34,113.913077590138,22.4245993645596,0,35,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T11:21:00.000,11
35,113.913117319578,22.4245097270643,0,36,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T16:20:12.000,16
36,113.913125591681,22.4244910635589,0,37,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T16:16:12.000,16
37,113.913235964761,22.4242420399968,0,38,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T04:10:27.000,4
38,113.913237605354,22.4242383384934,0,39,118993,2021/11/23 02:24:27,2021/11/23 05:44:25,16199,,SC,,1,1,,5110.74,2021-11-23T04:10:27.000,4
39,113.913498636323,22.423649400851,0,40,196894,2021/11/23 04:24:18,2021/11/23 05:39:04,20258,,SC,,1,1,,5110.74,2021-11-23T23:23:09.000,23
40,113.913507541436,22.4236293091504,0,41,196894,2021/11/23 04:24:18,2021/11/23 05:39:04,20258,,SC,,1,1,,5110.74,2021-11-23T04:30:18.000,5
41,113.914123118964,22.4222404441434,0,42,205143,2021/11/23 18:31:15,2021/11/23 20:39:30,2069,70.0,STV,RTV,1,1,,5110.74,2021-11-23T09:13:00.000,9
42,113.914030348061,22.4224497537035,0,43,359760,2021/11/23 08:33:45,2021/11/23 08:34:00,28720,,SC,,1,1,,5110.74,2021-11-23T11:57:30.000,12
43,113.914175479488,22.422122308415,0,44,241699,2021/11/23 03:32:36,2021/11/23 04:04:30,22587,,SC,,1,1,,5110.74,2021-11-23T06:11:30.000,6
44,113.913979516458,22.422564439881,0,45,286041,2021/11/23 04:55:45,2021/11/23 05:23:00,24880,,SC,,1,1,,5110.74,2021-11-23T11:57:30.000,12
45,113.913185926623,22.4243549359611,0,46,7839,2021/11/23 02:55:12,2021/11/23 03:47:06,10415,,SC,,1,1,,5110.74,2021-11-23T03:02:57.000,3
46,113.91318594496,22.4243548945884,0,47,7839,2021/11/23 02:55:12,2021/11/23 03:47:06,10415,,SC,,1,1,,5110.74,2021-11-23T03:02:57.000,3
47,113.913199625548,22.4243240284683,0,48,7839,2021/11/23 02:55:12,2021/11/23 03:47:06,10415,,SC,,1,1,,5110.74,2021-11-23T03:43:12.000,4
48,113.913203119991,22.4243161443138,0,49,7839,2021/11/23 02:55:12,2021/11/23 03:47:06,10415,,SC,,1,1,,5110.74,2021-11-23T03:43:12.000,4
49,113.913285208874,22.4241309355105,0,50,7839,2021/11/23 02:55:12,2021/11/23 03:47:06,10415,,SC,,1,1,,5110.74,2021-11-23T16:41:36.000,17
50,113.913438123675,22.4237859293883,0,51,7839,2021/11/23 02:55:12,2021/11/23 03:47:06,10415,,SC,,1,1,,5110.74,2021-11-23T16:24:00.000,16
51,113.914141776274,22.4221983495524,0,52,126490,2021/11/23 00:00:12,2021/11/23 06:03:00,16601,70.0,STV,RTV,1,1,,5110.74,2021-11-23T06:11:30.000,6
52,113.91413987781,22.4222026328639,0,53,126491,2021/11/23 18:32:48,2021/11/23 23:58:12,16601,70.0,STV,RTV,1,1,,5110.74,2021-11-23T06:11:30.000,6
53,113.913702458176,22.4231895383205,0,54,435462,2021/11/23 18:17:57,2021/11/23 18:20:00,385,,SC,,1,1,,5110.74,2021-11-23T12:23:30.000,12
54,113.912993407913,22.4247892963569,0,55,107972,2021/11/23 17:46:54,2021/11/23 17:49:20,15627,,SC,,1,1,,5110.74,2021-11-23T17:49:20.000,18
55,113.913086361456,22.4245795747263,0,56,87327,2021/11/23 00:00:24,2021/11/23 02:12:33,14561,,SC,,1,1,,5110.74,2021-11-23T11:19:00.000,11
56,113.913094574308,22.4245610449036,0,57,87327,2021/11/23 00:00:24,2021/11/23 02:12:33,14561,,SC,,1,1,,5110.74,2021-11-23T11:55:00.000,12
57,113.913121112412,22.4245011696778,0,58,87327,2021/11/23 00:00:24,2021/11/23 02:12:33,14561,,SC,,1,1,,5110.74,2021-11-23T16:18:12.000,16
58,113.913125951968,22.4244902506794,0,59,87327,2021/11/23 00:00:24,2021/11/23 02:12:33,14561,,SC,,1,1,,5110.74,2021-11-23T16:16:12.000,16
59,113.913130259796,22.4244805313648,0,60,87327,2021/11/23 00:00:24,2021/11/23 02:12:33,14561,,SC,,1,1,,5110.74,2021-11-23T02:24:27.000,2
60,113.913148123813,22.4244402265988,0,61,87327,2021/11/23 00:00:24,2021/11/23 02:12:33,14561,,SC,,1,1,,5110.74,2021-11-23T05:04:27.000,5
61,113.91309950332,22.4245499240754,0,62,208405,2021/11/23 04:06:12,2021/11/23 04:54:13,2086,,SC,,1,1,,5110.74,2021-11-23T11:51:00.000,12
62,113.913105476751,22.4245364468295,0,63,208405,2021/11/23 04:06:12,2021/11/23 04:54:13,2086,,SC,,1,1,,5110.74,2021-11-23T04:39:33.000,5
63,113.913105588279,22.4245361951997,0,64,208405,2021/11/23 04:06:12,2021/11/23 04:54:13,2086,,SC,,1,1,,5110.74,2021-11-23T04:39:33.000,5
64,113.913112528095,22.4245205375995,0,65,208405,2021/11/23 04:06:12,2021/11/23 04:54:13,2086,,SC,,1,1,,5110.74,2021-11-23T13:08:12.000,13
65,113.914102450516,22.4222870762633,0,66,155284,2021/11/23 06:09:15,2021/11/23 12:11:00,18107,60.0,STV,PV,1,1,,5110.74,2021-11-23T09:13:00.000,9
66,113.914138129686,22.4222065769777,0,67,155284,2021/11/23 06:09:15,2021/11/23 12:11:00,18107,60.0,STV,PV,1,1,,5110.74,2021-11-23T06:11:30.000,6
67,113.914144219706,22.4221928366836,0,68,367141,2021/11/23 23:01:12,2021/11/23 23:58:33,29105,70.0,STV,RTV,1,1,,5110.74,2021-11-23T06:11:30.000,6
68,113.913117449454,22.4245094340377,0,69,50632,2021/11/23 16:27:15,2021/11/23 16:53:00,12648,,SC,,1,1,,5110.74,2021-11-23T16:20:12.000,16
69,113.913194695645,22.4243351513092,0,70,50632,2021/11/23 16:27:15,2021/11/23 16:53:00,12648,,SC,,1,1,,5110.74,2021-11-23T16:38:33.000,17
70,113.91328587481,22.4241294330262,0,71,50632,2021/11/23 16:27:15,2021/11/23 16:53:00,12648,,SC,,1,1,,5110.74,2021-11-23T16:41:36.000,17
71,113.913307789989,22.4240799880363,0,72,50632,2021/11/23 16:27:15,2021/11/23 16:53:00,12648,,SC,,1,1,,5110.74,2021-11-23T12:18:30.000,12
72,113.913477394967,22.4236973255642,0,73,50632,2021/11/23 16:27:15,2021/11/23 16:53:00,12648,,SC,,1,1,,5110.74,2021-11-23T16:29:15.000,16
73,113.913478617571,22.4236945671271,0,74,50632,2021/11/23 16:27:15,2021/11/23 16:53:00,12648,,SC,,1,1,,5110.74,2021-11-23T16:29:15.000,16
74,113.913108018229,22.4245307127517,0,75,526249,2021/11/23 12:04:12,2021/11/23 17:01:57,8579,,SC,,1,1,,5110.74,2021-11-23T04:39:33.000,5
75,113.913111695967,22.424522415046,0,76,526249,2021/11/23 12:04:12,2021/11/23 17:01:57,8579,,SC,,1,1,,5110.74,2021-11-23T13:08:12.000,13
76,113.913114594357,22.4245158757021,0,77,526249,2021/11/23 12:04:12,2021/11/23 17:01:57,8579,,SC,,1,1,,5110.74,2021-11-23T13:04:12.000,13
